,country,imdb_rating,imdb_votes,language,production,released_on_weekend,released_on_dump_month,runtime,year,budget,revenue,actor_popularity,director_popularity,action,adventure,animation,biography,comedy,crime,drama,family,fantasy,mystery,romance,thriller,other_genre,G,NC-17,PG,PG-13,R,TV-14,TV-MA,TV-PG,UNRATED
522,1,6.8,12.77133247585068,3,163,1,0,112,2008,18.82614585206053,18.913619796493787,24.004654,1.6441540000000001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
523,1,6.1,10.447351355378917,1,155,1,0,107,2008,17.034386382832476,16.691405700151023,20.687649,1.000024,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
524,4,6.7,10.714773261113114,5,701,1,1,111,2008,16.523560759066484,15.59492919135753,26.947740000000003,2.563016,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
525,1,6.8,10.876876696450159,3,206,1,0,115,2008,16.811242831518264,16.821757062755662,8.533396999999999,5.07071,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
526,1,5.8,12.397568654703667,1,206,1,0,106,2010,18.643824295266576,19.265317089935944,27.774969,1.6441540000000001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
527,1,7.0,13.286227301990555,1,127,1,0,115,2011,18.82614585206053,19.92326061555288,57.41103500000001,3.980399,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
528,1,6.2,8.841448244098858,1,701,0,0,77,2007,13.458835614025542,10.360152617342683,9.199536,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
529,4,6.9,12.198922141501333,1,163,1,0,123,2016,18.890684373198102,19.88781099732249,23.372639000000003,1.730464,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
530,1,6.8,11.054534151052659,1,57,1,1,105,2007,16.811242831518264,16.647220360503518,19.096770000000003,4.453544,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
531,1,7.1,11.662878776731453,1,50,1,0,101,2010,15.89495209964411,15.685964133604143,8.143931,1.014106,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
532,2,5.1,8.945593270806897,2,701,0,0,102,2007,15.068273526459642,10.91412436325496,9.809923,1.055131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
533,1,5.9,10.217896751915566,3,37,1,0,98,2007,15.89495209964411,15.865296692736486,8.867183,1.0414889999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
534,1,6.8,10.814403868072828,2,27,1,0,122,2007,17.1296965626368,17.024282308161332,27.090946,2.088711,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
535,2,5.9,8.685584842676693,2,701,0,1,90,2008,14.73180128983843,11.585794813203101,6.57958,1.0013610000000002,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
536,1,6.7,9.496646498248033,1,701,1,1,111,2006,11.512925464970229,16.13577160672611,5.945142,1.5169700000000002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
537,2,7.4,11.720524828948452,2,701,1,0,106,2007,16.300417207752275,16.239752329917245,11.943997,2.4575669999999996,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
538,1,6.1,10.852826138456484,1,102,0,1,100,2008,16.523560759066484,15.07772217562172,17.796333999999998,2.0897900000000003,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
539,1,5.7,9.085457189829492,1,701,1,0,155,2007,12.9988207873116,13.84543337161553,9.135428999999998,1.000026,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
540,2,6.7,12.360616105352127,9,701,1,0,138,2009,18.82614585206053,19.69216294916665,20.546879999999998,5.88053,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
541,6,6.5,11.237672496857467,1,206,1,0,111,2007,16.523560759066484,15.887281757639878,17.134528,2.113652,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
542,1,6.3,10.629996972702473,5,701,1,0,103,2008,16.503358051748965,15.901141157850754,21.78572,2.3221671818181817,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
543,2,5.0,10.419360417523633,1,155,1,1,101,2010,17.686711568872166,18.538130461842332,19.985077,1.262101,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
544,1,6.4,8.68541582383069,1,60,1,0,98,2009,15.319587954740548,13.520892486991375,9.807025,1.000098,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
545,3,7.0,10.025837919813588,2,701,1,0,119,2009,15.955576721460545,15.306177321719073,22.515145999999998,1.083947,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
546,5,7.1,11.67665865695283,3,50,1,1,119,2015,16.523560759066484,17.977381719443635,18.745102,2.136475,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
547,1,3.4,11.084601062715981,1,210,1,0,91,2011,18.184958410431296,18.823968737198225,23.318884,2.240691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
548,2,6.3,10.741016422769802,1,32,1,0,97,2011,16.759949537130716,15.751091544418733,15.286801,1.000001,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
549,1,7.1,8.874168090363968,1,149,1,0,122,2007,16.213405830762646,16.300417207752275,7.2040809999999995,1.0000209999999998,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,3,6.0,11.022474200455388,1,206,1,0,135,2008,18.60300230074632,18.358228216283475,15.934845999999999,3.5656825,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
551,3,3.8,10.717213856054459,1,127,1,0,87,2008,17.942644943009366,17.548862870078707,8.820541,1.018512,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
552,1,5.4,10.829807820047462,2,102,1,1,99,2008,17.622173047734595,17.564717883986393,9.518894,1.0118965000000002,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
553,3,5.9,11.935726107314043,3,155,1,1,118,2010,18.369387449564815,19.23824318051564,31.730706,2.655887,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
554,1,7.7,12.431705096961254,2,210,1,1,123,2008,17.822843743196746,18.940472200250664,28.028257,1.578714,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
555,3,6.8,7.007600613951853,4,27,0,0,115,2006,14.508657738524219,11.617285480294472,8.359160000000001,1.017749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,1,6.4,11.585757623619898,2,127,1,0,104,2010,16.811242831518264,17.72311839084701,17.906298,1.029673,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
557,1,6.3,10.60527232149166,1,163,1,1,108,2007,16.61887093887081,16.42705536527841,9.41453,1.003734,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
558,1,5.2,11.363531785985366,1,102,1,1,113,2011,18.31532022829454,17.703138836929572,19.714102,1.039045,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
559,4,8.6,13.913118096817282,1,127,1,0,169,2014,18.921456031864853,20.330401035994694,16.189125999999998,5.095171,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
560,1,7.0,13.140947615707168,4,127,1,0,116,2013,19.11382792451231,20.09190025570506,23.126663,2.21,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
561,1,7.7,11.125069403547922,1,206,1,1,90,2010,16.454567887579532,14.378100205307444,12.231023,3.166976,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
562,1,5.7,11.520248585350009,4,27,1,1,125,2010,17.7667542765457,19.193034839931865,21.79968,4.478358,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
563,3,6.7,10.736744441080718,1,701,1,0,117,2009,17.909855120186375,17.272462935803006,29.141489,1.626833,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
564,1,7.1,11.746486564707151,1,155,0,1,115,2008,17.909855120186375,19.313016332838583,17.536417999999998,1.507629,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
565,1,5.7,11.537813180478008,1,701,1,0,87,2011,17.909855120186375,18.17617476974306,19.665267,1.1982389999999998,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
566,1,7.2,12.519334741584725,1,127,1,0,124,2007,17.926384422137584,18.37669746617085,17.734170000000002,2.394289,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
567,1,7.8,12.256684958102232,1,163,1,0,141,2008,17.822843743196746,18.54307760840126,13.505405999999999,7.976774000000001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
568,1,7.4,12.203619639369107,1,206,1,1,97,2007,17.622173047734595,18.98242285252209,21.195127,3.166976,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
569,2,6.3,11.933594406820665,2,163,1,0,92,2014,18.064005800013632,19.18860696180859,19.599641000000002,1.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
570,2,6.7,10.125790750852646,4,127,1,0,108,2007,16.588099280204055,16.756198880625096,16.818454,1.064998,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
571,1,7.6,13.021656461380228,1,210,1,1,113,2007,16.811242831518264,18.61512210826541,16.245304,1.507034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
572,2,6.6,12.780205407592982,6,701,1,0,106,2008,19.11382792451231,20.188985159789333,20.885208,2.21,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
573,2,6.4,12.68951987822955,2,206,1,0,123,2014,18.890684373198102,20.08664277721624,16.275338,1.997636,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
574,1,4.8,10.927807236622384,2,102,0,1,103,2008,17.909855120186375,17.479875394270827,8.169794,3.076559,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
575,2,6.6,11.797954019956446,1,210,1,1,92,2009,17.37085861945369,18.330247165177052,22.381027,1.546547,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
576,1,7.1,12.10836058351481,1,210,1,1,91,2012,18.258161814454592,19.69709216476144,23.040354,1.0297020000000001,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
577,1,7.2,11.922023964310814,4,57,1,0,91,2007,16.588099280204055,17.00915681710857,13.483961999999998,4.729723,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
578,1,5.9,10.393048680997394,1,149,0,1,104,2009,15.319587954740548,15.098219216402498,17.068898,1.52,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
579,1,6.9,12.336596394726275,2,701,1,0,98,2008,17.98989782785991,18.66838142160593,23.637738,1.3345870000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
580,1,7.6,12.615141253227963,1,206,1,1,125,2010,17.4264284706085,18.85263286026378,30.108256,12.073352,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
581,1,6.8,10.97471151510758,1,210,1,1,96,2007,17.37085861945369,16.723348392016405,11.794909,1.0344950000000002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
583,1,7.1,11.658833697537645,1,50,1,0,106,2010,15.068273526459642,17.362418818604,26.488670000000006,1.717093,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
584,1,8.3,8.58615939588096,1,149,0,1,170,2006,14.103192380416024,15.489486929035944,8.442775999999999,3.7189080000000003,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
585,1,6.8,10.688256300143298,4,37,1,0,114,2008,16.811242831518264,15.525836519471294,27.440305,1.675689,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
586,1,7.0,12.033313225439906,3,210,1,1,90,2009,18.420680743952367,19.308524535157748,18.620217,2.3127725,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
587,1,6.4,10.767726807938478,1,701,1,0,90,2009,15.03928598958639,18.55170900635877,6.127041,1.014637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
588,1,4.6,9.336708670790989,1,21,1,1,94,2008,15.761420707019587,15.644931191547991,5.380413,1.031715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
589,1,6.6,11.204686881123047,1,701,1,0,110,2009,16.523560759066484,17.30354703788804,9.155312,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
590,1,4.8,9.245900547374733,1,80,1,0,86,2011,17.216707939626428,16.419815900494523,15.259120000000001,1.000032,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
591,4,7.0,10.250829075293785,2,127,1,0,96,2007,15.201804919084164,15.742710908083199,6.470542,2.181014,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
592,2,7.1,8.592300663903043,1,701,1,0,108,2007,15.424948470398375,15.681648415161352,6.122406,1.00003,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
593,1,8.1,13.882623263045588,3,78,1,0,143,2012,19.209138104316636,21.141685280815704,66.29560000000001,3.556251,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
594,1,6.7,11.415025935692166,1,701,1,0,102,2013,18.420680743952367,19.408088190627407,5.20819,3.252303,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
595,3,4.8,7.938445551164788,2,701,0,1,100,2008,16.11809565095832,16.94650457621978,8.74578,1.000759,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
596,1,5.7,10.656859274891168,1,80,1,1,95,2007,14.508657738524219,15.495380465849498,4.820124,2.050885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
597,3,6.7,9.494842393421333,1,701,0,0,98,2007,15.89495209964411,13.719932042161066,17.847996000000006,1.052765,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
598,1,5.5,11.137344348942108,1,210,1,1,97,2008,17.034386382832476,18.07031357837035,16.514596,1.779247,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
599,1,6.4,8.80071662871916,2,701,1,0,97,2006,14.508657738524219,12.025749091398891,5.564339,1.07056,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
600,1,7.6,9.417760962825156,1,701,1,1,106,2007,13.815510557964274,12.523292888942715,4.18461,1.064607,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
601,1,6.1,9.758924101344775,2,701,1,0,112,2012,15.132052830893706,15.65513293619671,10.354611,1.001152,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
602,1,6.2,9.965287953441575,2,701,1,0,95,2008,15.761420707019587,16.173526951974964,17.454810000000002,1.00706,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
603,1,6.6,9.250618218474752,1,24,1,0,85,2007,15.201804919084164,15.623970789853148,7.080862,1.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
604,3,5.2,11.766078202524774,3,163,1,1,112,2008,18.792244300384848,19.809792729338188,20.197842,3.146261,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
605,3,6.6,11.042121515553724,2,701,1,0,121,2008,17.034386382832476,16.803461585997685,7.234655,1.0373459999999999,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
606,2,6.0,10.768316554785683,1,60,0,0,93,2009,15.545727901264362,10.329996347572642,8.533472999999999,2.229755,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
607,1,6.9,11.062567587971328,2,701,1,0,91,2008,15.424948470398375,16.59893888138072,26.109609000000006,1.00001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
608,4,6.9,11.109338591873836,1,127,1,0,110,2008,16.692446288686952,17.583809256207967,26.357627,1.00005,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
609,1,6.8,10.870452387138238,1,155,1,0,92,2014,18.792244300384848,19.42466153246101,7.704366,1.23274,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
610,1,6.2,6.504288173536645,1,701,0,0,85,2006,14.76208643017433,13.527803151858265,5.6890730000000005,1.0235049999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
611,2,5.1,9.599811590329997,1,701,1,0,98,2008,16.70588231586044,12.85363128126347,12.468908,1.001627,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
612,2,6.6,11.434325882157585,2,102,1,0,104,2008,17.822843743196746,18.66681105566929,19.249270000000003,1.23274,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
613,2,5.9,9.69319852665812,2,57,1,0,95,2009,16.64872390202049,16.833751402288094,10.023047,1.0226,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
614,2,5.9,10.97731180739474,1,210,1,0,101,2008,17.50439001207821,18.253464694355404,11.822385,1.001807,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
615,1,6.9,9.264828557260252,1,60,0,1,130,2008,16.759949537130716,16.974636378426702,5.82948,2.0897900000000003,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
616,6,6.6,11.482064114781311,1,60,0,0,108,2009,16.213405830762646,13.58214872740193,13.550839999999999,3.6395769999999996,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
617,1,6.0,10.492856298620898,1,163,1,0,99,2008,17.216707939626428,17.97178788992567,13.708616999999998,1.103478,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
618,1,4.8,9.76428295481558,1,163,1,0,107,2010,17.034386382832476,16.802704332061957,8.106838,2.8649970000000002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
619,1,6.2,10.94326944214039,1,701,1,1,88,2011,15.201804919084164,13.915068068711143,6.724875999999999,2.4077610000000003,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
620,2,5.8,10.57413346774956,3,80,1,1,118,2009,18.197537192638155,17.801258169213515,18.826988,2.0534939999999997,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
621,1,7.7,11.460494681782254,1,78,1,1,101,2008,17.545476747551486,19.049180160074574,4.114261,2.7825665,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
622,1,7.7,12.402124508772388,1,206,1,0,129,2009,17.182806387950748,19.549525746890865,16.380390000000002,1.30511,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
623,1,7.1,9.500319803476646,4,701,1,1,121,2007,15.464169183551656,16.5049427138758,4.374332,1.17228,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
624,1,5.7,11.159260272895194,3,210,1,1,133,2010,17.909855120186375,19.136538163742262,12.081322,1.5353629999999998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
625,3,7.9,10.215850042381968,3,701,0,1,122,2007,15.150511624696614,16.694965443056052,5.160675,1.061901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,1,6.2,10.668234204447975,1,701,1,1,101,2008,17.37085861945369,17.29624005543166,15.807395999999999,1.04145,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
627,2,7.3,8.636752426473876,1,701,0,1,124,2007,16.588099280204055,17.3647531618787,4.0012170000000005,1.007959,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
628,2,5.9,10.801675411712429,1,163,1,1,108,2011,17.216707939626428,18.50326768922987,10.274308999999999,1.0001959999999999,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
629,1,4.8,10.462903320468884,4,155,1,1,99,2009,16.523560759066484,17.507025087216213,24.598668,1.000122,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
630,2,6.5,11.152514981153509,2,701,1,1,112,2013,17.37085861945369,17.575092201847937,28.442434000000002,1.0000850000000001,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
631,1,5.7,9.924270091718656,2,701,1,0,107,2008,15.424948470398375,14.074935121125458,19.114627,1.0001010000000001,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
632,1,7.2,12.392357172706886,1,80,0,0,126,2007,16.70588231586044,17.860247947356243,11.199109,4.917172,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
633,2,5.6,8.58223158759546,1,701,1,0,88,2013,18.064005800013632,16.742001375565327,18.048254,1.000024,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
634,1,6.7,11.020152572311689,2,210,1,1,101,2015,16.951004773893423,18.19503255865951,17.642659000000005,1.00024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
635,1,6.9,7.2078598714324755,1,701,1,0,87,2007,16.012735135300492,13.467370516475379,9.704106,1.000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
636,3,7.0,12.489501937717746,1,50,1,1,96,2008,17.4264284706085,18.913668631039645,33.383365000000005,2.8135190000000003,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
637,1,7.6,12.795344318373107,2,37,1,0,131,2008,16.523560759066484,17.553180176247643,17.001351,2.5415400000000004,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
638,3,4.8,8.6347984334905,3,701,0,0,86,2008,15.60727002719233,12.877510882927904,12.256980999999998,1.051391,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
639,1,6.1,11.34058196141745,1,701,1,1,101,2010,16.759949537130716,17.72413995160021,17.339443000000006,1.1450385,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
640,4,7.1,9.055906318669118,3,210,1,0,125,2008,17.50439001207821,15.816990558174398,17.213756,2.108393,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
641,2,5.9,11.693754241455201,1,102,1,0,93,2007,16.11809565095832,18.75251820658276,12.851240999999998,1.000241,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
642,1,6.2,10.668397099322965,1,21,1,0,92,2007,17.37085861945369,17.962065966827414,38.543192,3.683762,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
643,4,3.7,9.934937768809375,3,155,1,1,96,2009,17.72753356339242,16.362155013670886,10.39583,1.000005,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
644,1,8.4,7.905810312658931,1,701,1,1,85,2007,16.523560759066484,16.939233238697405,6.275135,1.013854,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
645,1,5.6,9.888982866333246,1,102,1,1,90,2009,16.811242831518264,13.8327618942679,12.243697000000001,2.0897900000000003,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
646,1,8.1,13.203491649485706,1,701,1,0,98,2010,18.921456031864853,20.01982335921926,22.482118,1.4663525000000002,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
647,1,6.5,11.729181350680463,1,701,1,0,94,2009,18.980296531887788,19.759647279913757,23.522139000000003,2.23512,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
648,1,6.3,11.928657685434171,1,127,1,0,93,2010,18.921456031864853,20.439045588129325,20.84454,2.236455,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
649,1,3.6,10.07979103700452,1,701,1,0,105,2007,16.300417207752275,16.079396297873256,10.693406,1.007204,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
650,1,7.3,12.162846722220381,1,80,1,1,111,2009,17.281246460764002,17.13460467991738,19.390928,1.000057,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
651,3,5.6,10.205811901724779,1,163,1,1,109,2009,16.70588231586044,17.402717520624282,16.721242,1.000372,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
652,5,6.9,9.639391789890489,3,80,1,0,107,2014,16.523560759066484,16.024303079004437,18.176474,1.00005,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
653,1,5.5,11.366696657424145,1,155,1,1,89,2009,17.216707939626428,18.557511969883425,28.814814000000002,1.009488,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
654,1,7.0,9.587268821942159,1,206,0,1,75,2008,15.068273526459642,15.470137491562072,15.628559,1.066942,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
655,2,7.9,13.433985096111638,1,206,1,1,169,2012,19.33697147582652,20.744149808790546,16.641868,3.5685559999999996,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
656,4,7.1,8.568836424568076,2,46,0,0,144,2008,15.60727002719233,14.077874822431765,10.949048,1.07187,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
657,2,6.2,11.538154519016004,3,163,1,0,103,2011,17.37085861945369,17.15229989886481,17.469606,1.0813190000000001,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
658,1,5.7,9.243001154215731,1,102,1,0,113,2007,16.523560759066484,17.82619667945468,11.091859,7.39077,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
659,1,6.3,9.504203303503045,1,701,1,1,121,2007,15.150511624696614,14.8180736604968,4.401683,1.424182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
