,Unnamed: 0,budget,imdb_id,revenue,Actors,Country,Director,Genre,IMDB Rating,IMDB Votes,Language,Production,Rated,Released,Runtime,Title,Year,imdbID
,1119,5000000,tt1441952,34564651,"Amr Waked, Emily Blunt, Catherine Steadman, Tom Mison",UK,Lasse Hallstr?m,"Comedy, Drama, Romance",6.8,"54,964","English, Arabic, Mandarin",CBS Films,PG-13,20-Apr-12,107 min,Salmon Fishing in the Yemen,2011,tt1441952
,1120,25000000,tt1291584,23057115,"Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison",USA,Gavin O'Connor,"Drama, Sport",8.2,"365,530","English, Spanish",Lionsgate,PG-13,9-Sep-11,140 min,Warrior,2011,tt1291584
,1121,27000000,tt1517489,85564310,"Jessica Alba, Joel McHale, Rowan Blanchard, Mason Cook",USA,Robert Rodriguez,"Action, Adventure, Comedy",3.6,"17,392",English,Weinstein Company,PG,19-Aug-11,89 min,Spy Kids 4: All the Time in the World,2011,tt1517489
,1122,90000000,tt1436562,484635760,"Karen Disher, Jason Fricchione, Sofia Scarpa Saldanha, Leslie Mann",USA,Carlos Saldanha,"Animation, Adventure, Comedy",6.9,"177,434","English, Portuguese",20th Century Fox,G,15-Apr-11,96 min,Rio,2011,tt1436562
,1123,45000000,tt0376136,24000000,"Johnny Depp, Aaron Eckhart, Michael Rispoli, Amber Heard","USA, UK",Bruce Robinson,"Comedy, Drama",6.2,"90,862","English, Spanish, German",The Film District,R,28-Oct-11,120 min,The Rum Diary,2011,tt0376136
,1124,35000000,tt1616195,84606030,"Leonardo DiCaprio, Josh Hamilton, Geoff Pierson, Cheryl Lawson",USA,Clint Eastwood,"Biography, Crime, Drama",6.6,"109,218",English,Warner Bros. Pictures,R,11-Nov-11,137 min,J. Edgar,2011,tt1616195
,1125,94000000,tt1410063,95311434,"Christian Bale, Ni Ni, Xinyi Zhang, Tianyuan Huang","China, Hong Kong",Yimou Zhang,"Drama, History, Romance",7.6,"42,073","Mandarin, English, Japanese, Shanghainese",Wrekin Hill Entertainment,R,16-Dec-11,146 min,The Flowers of War,2011,tt1410063
,1126,20000000,tt1013860,4634062,"Brandon Routh, Anita Briem, Sam Huntington, Taye Diggs",USA,Kevin Munroe,"Action, Comedy, Crime",5.1,"13,595",English,Freestyle Releasing,PG-13,29-Apr-11,107 min,Dylan Dog: Dead of Night,2010,tt1013860
,1127,18000000,tt1596346,47088990,"AnnaSophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood",USA,Sean McNamara,"Biography, Drama, Family",7.1,"38,377",English,TriStar/FilmDistrict,PG,8-Apr-11,112 min,Soul Surfer,2011,tt1596346
,1128,6000000,tt1540133,19560274,"Ronan Collins, Paraic Nialand, John Patrick Beirne, Liam O'Conghaile",Ireland,John Michael McDonagh,"Comedy, Thriller",7.3,"69,642","English, Irish",Sony Pictures Classics,R,7-Jul-11,96 min,The Guard,2011,tt1540133
,1129,25000000,tt1366344,34942188,"Jonah Hill, Max Records, Ari Graynor, J.B. Smoove",USA,David Gordon Green,Comedy,5.7,"62,901",English,20th Century Fox,R,9-Dec-11,81 min,The Sitter,2011,tt1366344
,1130,38000000,tt1067583,114156230,"Reese Witherspoon, Robert Pattinson, Christoph Waltz, Paul Schneider",USA,Francis Lawrence,"Drama, Romance",6.9,"100,199","English, Polish",20th Century Fox,PG-13,22-Apr-11,120 min,Water for Elephants,2011,tt1067583
,1131,5000000,tt1772240,25562924,"Warren Christie, Lloyd Owen, Ryan Robbins, Michael Kopsa","USA, Canada",Gonzalo L?pez-Gallego,"Horror, Mystery, Sci-Fi",5.2,"49,180",English,The Weinstein Company,PG-13,2-Sep-11,86 min,Apollo 18,2011,tt1772240
,1132,70000000,tt1232200,58058367,"Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice",USA,Sean Anders,Comedy,5.6,"76,309",English,Sony Pictures,R,15-Jun-12,116 min,That's My Boy,2012,tt1232200
,1133,25000000,tt1047540,119772232,"Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott",USA,Andy Fickman,"Comedy, Family",6.1,"22,483",English,20th Century Fox,PG,25-Dec-12,105 min,Parental Guidance,2012,tt1047540
,1134,45000000,tt1712170,30353232,"Tyler Perry, Edward Burns, Matthew Fox, Jean Reno","USA, France",Rob Cohen,"Action, Crime, Mystery",5.1,"29,672","English, German",Summit,PG-13,19-Oct-12,101 min,Alex Cross,2012,tt1712170
,1135,30000000,tt1195478,53909751,"Jason Segel, Emily Blunt, Chris Pratt, Alison Brie","USA, Japan",Nicholas Stoller,"Comedy, Romance",6.2,"83,087","English, Spanish",Universal Pictures,R,27-Apr-12,124 min,The Five-Year Engagement,2012,tt1195478
,1136,2500000,tt1990314,3325038,"Frank Langella, James Marsden, Liv Tyler, Peter Sarsgaard",USA,Jake Schreier,"Comedy, Crime, Drama",7.1,"55,814",English,Samuel Goldwyn Films,PG-13,19-Sep-12,89 min,Robot & Frank,2012,tt1990314
,1137,20000000,tt1924429,24261569,"James McAvoy, Vincent Cassel, Rosario Dawson, Danny Sapani","UK, USA, France",Danny Boyle,"Crime, Drama, Mystery",6.9,"99,641","English, French",20th Century Fox,R,27-Mar-13,101 min,Trance,2013,tt1924429
,1138,30000000,tt2013293,117932401,"Hideaki Anno, Hidetoshi Nishijima, Miori Takimoto, Masahiko Nishimura",Japan,Hayao Miyazaki,"Animation, Biography, Drama",7.8,"51,690","Japanese, German, Italian, French",Walt Disney Pictures,PG-13,21-Feb-14,126 min,The Wind Rises,2013,tt2013293
,1139,22000000,tt1634003,24000000,"Gabriel Almir?n, Federico Cecere, Ezequiel Cipols, Luciana Falc?n","Spain, Argentina",Juan Jos? Campanella,"Animation, Adventure, Family",6.6,"7,614","Spanish, English",The Weinstein Company,PG,18-Jul-13,85 min,Underdogs,2013,tt1634003
,1141,15000000,tt2132285,19145732,"Katie Chang, Israel Broussard, Emma Watson, Claire Julien","USA, UK, France, Germany, Japan",Sofia Coppola,"Biography, Crime, Drama",5.6,"72,823",English,A24 Films,R,21-Jun-13,90 min,The Bling Ring,2013,tt2132285
,1142,55000000,tt1621039,110000000,"Owen Wilson, Woody Harrelson, Amy Poehler, George Takei",USA,Jimmy Hayward,"Animation, Adventure, Comedy",5.9,"19,400",English,Relativity Media,PG,1-Nov-13,91 min,Free Birds,2013,tt1621039
,1143,90000000,tt0359950,188133322,"Ben Stiller, Kristen Wiig, Jon Daly, Kathryn Hahn","USA, UK",Ben Stiller,"Adventure, Comedy, Drama",7.3,"255,473","English, Spanish, Icelandic",20th Century Fox,PG,25-Dec-13,114 min,The Secret Life of Walter Mitty,2013,tt0359950
,1144,175000000,tt1335975,150962475,"Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano",USA,Carl Rinsch,"Action, Adventure, Drama",6.3,"126,386","English, Japanese",Universal Pictures,PG-13,25-Dec-13,128 min,47 Ronin,2013,tt1335975
,1145,27220000,tt2005374,5496951,"Nicolas Cage, Vanessa Hudgens, John Cusack, Dean Norris",USA,Scott Walker,"Crime, Drama, Mystery",6.4,"47,270","English, French",The Film Arcade,R,11-Jul-13,105 min,The Frozen Ground,2013,tt2005374
,1146,35000000,tt1904996,46216641,"Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce",USA,Taylor Hackford,"Action, Crime, Romance",6.2,"97,984",English,FilmDistrict,R,25-Jan-13,118 min,Parker,2013,tt1904996
,1147,4600000,tt1727388,23198652,"Steve Carell, Toni Collette, Allison Janney, AnnaSophia Robb",USA,"Nat Faxon, Jim Rash","Comedy, Drama",7.4,"124,691",English,Fox Searchlight,PG-13,26-Jul-13,103 min,The Way Way Back,2013,tt1727388
,1148,12000000,tt1682180,12077441,"Mia Wasikowska, Nicole Kidman, David Alford, Matthew Goode","UK, South Korea, USA",Chan-wook Park,"Drama, Thriller",6.8,"91,222",English,Fox Searchlight Pictures,R,28-Feb-13,99 min,Stoker,2013,tt1682180
,1149,6000000,tt1333125,32438988,"Dennis Quaid, Greg Kinnear, Common, Charlie Saxton",USA,"Elizabeth Banks, Steven Brill, Steve Carr, Rusty Cundieff, James Duffy, Griffin Dunne, Peter Farrelly, Patrik Forsberg, Will Graham, James Gunn, Brett Ratner, Jonathan van Tulleken, Bob Odenkirk","Comedy, Romance",4.3,"85,769",English,Relativity Media,R,25-Jan-13,94 min,Movie 43,2013,tt1333125
,1150,13300000,tt1441395,5380251,"Scarlett Johansson, Jeremy McWilliams, Lynsey Taylor Mackay, Dougie McConnell","UK, USA, Switzerland, Poland",Jonathan Glazer,"Drama, Sci-Fi, Thriller",6.3,"99,178",English,A24,R,14-Mar-14,108 min,Under the Skin,2013,tt1441395
,1151,60000000,tt1205537,135511030,"Chris Pine, Keira Knightley, Kevin Costner, Kenneth Branagh","USA, Russia",Kenneth Branagh,"Action, Drama, Thriller",6.2,"105,922","English, Russian",Paramount Pictures,PG-13,17-Jan-14,105 min,Jack Ryan: Shadow Recruit,2014,tt1205537
,1152,13000000,tt2338151,120000000,"Aamir Khan, Anushka Sharma, Sanjay Dutt, Boman Irani",India,Rajkumar Hirani,"Comedy, Drama, Fantasy",8.2,"112,139","Hindi, English, Urdu, Persian, Kurdish",UTV Communications,N/A,19-Dec-14,153 min,PK,2014,tt2338151
,1153,24000000,tt1100089,12096300,"Steve Carell, Channing Tatum, Mark Ruffalo, Sienna Miller",USA,Bennett Miller,"Biography, Drama, Sport",7,"117,231","English, French",Sony Pictures Classics,R,16-Jan-15,134 min,Foxcatcher,2014,tt1100089
,1154,8500000,tt2333804,770706,"Christoph Waltz, Gwendoline Christie, Rupert Friend, Ray Cooper","UK, Romania, France, USA",Terry Gilliam,"Comedy, Drama, Fantasy",6.1,"38,433",English,Amplify Releasing,R,19-Aug-14,107 min,The Zero Theorem,2013,tt2333804
,1155,5000000,tt2403021,6833445,"Lorenza Izzo, Ariel Levy, Daryl Sabara, Kirby Bliss Blanton","USA, Chile, Canada, Spain",Eli Roth,"Adventure, Crime, Horror",5.3,"28,693",English,High Top Releasing,R,25-Sep-15,100 min,The Green Inferno,2013,tt2403021
,1156,60000000,tt0787474,108255770,"Ben Kingsley, Jared Harris, Nick Frost, Richard Ayoade",USA,"Graham Annable, Anthony Stacchi","Animation, Adventure, Comedy",6.8,"46,771",English,Focus Features,PG,26-Sep-14,96 min,The Boxtrolls,2014,tt0787474
,1157,17000000,tt2515030,3758328,"Josh Hutcherson, Benicio Del Toro, Brady Corbet, Carlos Bardem","France, Spain, Belgium, Panama",Andrea Di Stefano,"Crime, Drama, History",6.6,"16,947","English, Spanish",Radius-TWC,R,26-Jun-15,120 min,Escobar: Paradise Lost,2014,tt2515030
,1158,35000000,tt1742334,17508518,"Arnold Schwarzenegger, Sam Worthington, Joe Manganiello, Josh Holloway",USA,David Ayer,"Action, Crime, Drama",5.7,"51,465","English, Spanish",Open Road Films,R,28-Mar-14,109 min,Sabotage,2014,tt1742334
,1159,16000000,tt3289728,2084628,"Nicholas Hoult, Vernetta Lopez, Scott Lawrence, Kate Lyn Sheil","USA, Indonesia",Drake Doremus,"Drama, Romance, Sci-Fi",6,"19,056",English,Scott Free Films,PG-13,26-May-16,101 min,Equals,2015,tt3289728
,1160,12000000,tt3622592,85512300,"Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith",USA,Jake Schreier,"Drama, Mystery, Romance",6.3,"77,302",English,20th Century Fox,PG-13,24-Jul-15,109 min,Paper Towns,2015,tt3622592
,1161,105000000,tt2058673,133718711,"Edgar Ram?rez, Luke Bracey, Ray Winstone, Teresa Palmer","China, Germany, USA",Ericson Core,"Action, Crime, Sport",5.3,"47,231","French, Spanish, English",Warner Bros. Pictures,PG-13,25-Dec-15,114 min,Point Break,2015,tt2058673
,1162,1000000,tt3713166,62882090,"Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig",USA,Levan Gabriadze,"Drama, Horror, Mystery",5.6,"53,210",English,Universal Pictures,R,17-Apr-15,83 min,Unfriended,2014,tt3713166
,1163,90000000,tt1618442,146936910,"Vin Diesel, Rose Leslie, Elijah Wood, ?lafur Darri ?lafsson","USA, China, Canada",Breck Eisner,"Action, Adventure, Fantasy",6,"75,391",English,Summit Entertainment.,PG-13,23-Oct-15,106 min,The Last Witch Hunter,2015,tt1618442
,1164,12000000,tt2436386,32248241,"Jonny Weston, Sofia Black-D'Elia, Sam Lerner, Allen Evangelista",USA,Dean Israelite,"Sci-Fi, Thriller",6.4,"65,465",English,Paramount Pictures,PG-13,30-Jan-15,106 min,Project Almanac,2015,tt2436386
,1165,13000000,tt2057392,18704595,"Faisa Hassan, Aisha Takow, Armaan Haggio, Helen Mirren","UK, South Africa",Gavin Hood,"Drama, Thriller, War",7.3,"62,164","Somali, English",N/A,R,1-Apr-16,102 min,Eye in the Sky,2015,tt2057392
,1166,14000000,tt3077214,16002420,"Anne-Marie Duff, Grace Stottor, Geoff Bell, Carey Mulligan",UK,Sarah Gavron,"Biography, Drama, History",6.9,"28,646",English,Focus Features,PG-13,12-Oct-15,106 min,Suffragette,2015,tt3077214
,1167,8000000,tt2401878,5659286,"David Thewlis, Jennifer Jason Leigh, Tom Noonan",USA,"Duke Johnson, Charlie Kaufman","Animation, Comedy, Drama",7.2,"48,039","English, Italian, Japanese",Starburns Industries,R,21-Jan-16,90 min,Anomalisa,2015,tt2401878
,1168,73000000,tt1985949,349779543,"Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph","Finland, USA","Clay Kaytis, Fergal Reilly","Animation, Action, Adventure",6.3,"60,146",English,Sony Pictures,PG,20-May-16,97 min,The Angry Birds Movie,2016,tt1985949
,1169,9900000,tt4160708,157100845,"Stephen Lang, Jane Levy, Dylan Minnette, Daniel Zovatto",USA,Fede Alvarez,"Crime, Horror, Thriller",7.1,"143,840","English, Ukrainian",Ghost House Pictures,R,26-Aug-16,88 min,Don't Breathe,2016,tt4160708
,1170,20000000,tt2368619,14397593,"Idris Elba, Richard Madden, Charlotte Le Bon, Kelly Reilly","UK, France, USA, Luxembourg",James Watkins,"Action, Crime, Drama",6.3,"23,939","English, French",High Top Releasing,R,18-Nov-16,92 min,The Take,2016,tt2368619
,1171,50000000,tt4172430,69411370,"John Krasinski, James Badge Dale, Pablo Schreiber, David Denman","Malta, Morocco, USA",Michael Bay,"Action, Drama, History",7.3,"84,068","English, Arabic",Paramount Pictures,R,15-Jan-16,144 min,13 Hours,2016,tt4172430
,1172,38000000,tt1292566,112343513,"Dakota Johnson, Rebel Wilson, Leslie Mann, Damon Wayans Jr.",USA,Christian Ditter,"Comedy, Romance",6.1,"63,883",English,Warner Bros. Pictures,R,12-Feb-16,110 min,How to Be Single,2016,tt1292566
,1173,38000000,tt4501244,118034273,"Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer","USA, Cambodia",John Hamburg,Comedy,6.2,"66,652","English, Khmer",20th Century Fox,R,23-Dec-16,111 min,Why Him?,2016,tt4501244
,1174,3500000,tt4263482,40423945,"Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Harvey Scrimshaw","USA, UK, Canada, Brazil",Robert Eggers,"Horror, Mystery",6.8,"114,205",English,A24 Films,R,19-Feb-16,92 min,The Witch,2015,tt4263482
,1175,31500000,tt3014866,14708696,"Kevin Costner, Gary Oldman, Tommy Lee Jones, Ryan Reynolds","USA, UK",Ariel Vromen,"Action, Crime, Drama",6.3,"43,089","English, French",Summit Entertainment,R,15-Apr-16,113 min,Criminal,2016,tt3014866
,1176,4900000,tt4786282,148868835,"Teresa Palmer, Gabriel Bateman, Alexander DiPersia, Billy Burke",USA,David F. Sandberg,Horror,6.4,"81,338",English,RatPac-Dune Entertainment,PG-13,22-Jul-16,81 min,Lights Out,2016,tt4786282
,1177,60000000,tt3300542,205754447,"Alon Aboutboul, Waleed Zuaiter, Adel Bencherif, Mehdi Dehbi","UK, Bulgaria, USA",Babak Najafi,"Action, Crime, Drama",5.9,"106,746","English, Italian, French, Japanese",Focus Features,R,4-Mar-16,99 min,London Has Fallen,2016,tt3300542
,1178,35000000,tt1473832,211952420,"Ren?e Zellweger, Gemma Jones, Jim Broadbent, Sally Phillips","Ireland, UK, France, USA",Sharon Maguire,"Comedy, Romance",6.6,"48,975","English, Italian",Working Title,R,16-Sep-16,118 min,Bridget Jones's Baby,2016,tt1473832
,1179,26000000,tt1798603,17782178,"Billy Bob Thornton, Kathy Bates, Tony Cox, Christina Hendricks",USA,Mark Waters,"Comedy, Crime, Drama",5.5,"13,475",English,Miramax/Broad Green,R,23-Nov-16,92 min,Bad Santa 2,2016,tt1798603
,1180,45000000,tt3631112,173185859,"Emily Blunt, Haley Bennett, Rebecca Ferguson, Justin Theroux",USA,Tate Taylor,"Crime, Drama, Mystery",6.5,"119,299","English, Spanish",Universal Pictures,R,7-Oct-16,112 min,The Girl on the Train,2016,tt3631112
,1181,6000000,tt4714782,1305195,"Kristen Stewart, Lars Eidinger, Sigrid Bouaziz, Anders Danielsen Lie","France, Germany, Czech Republic, Belgium",Olivier Assayas,"Drama, Horror, Mystery",6.2,"17,259","English, French, Swedish",IFC Films,R,10-Mar-17,105 min,Personal Shopper,2016,tt4714782
,1182,35000000,tt3381008,25182929,"Sacha Baron Cohen, Rebel Wilson, Freddie Crowder, Jon-Jon Lockwood","UK, Australia, USA",Louis Leterrier,"Action, Adventure, Comedy",6.2,"68,347","English, Ukrainian",Big Talk Productions,R,11-Mar-16,83 min,The Brothers Grimsby,2016,tt3381008
,1183,35000000,tt0383060,12506188,"Tim Allen, Courteney Cox, Chevy Chase, Spencer Breslin",USA,Peter Hewitt,"Action, Adventure, Comedy",4.3,"16,147",English,Sony Pictures Entertainment,PG,11-Aug-06,83 min,Zoom,2006,tt0383060
,1184,55000000,tt0405676,9450897,"Sean Penn, Jude Law, Anthony Hopkins, Kate Winslet","Germany, USA",Steven Zaillian,"Drama, Thriller",6.2,"21,636",English,N/A,PG-13,22-Sep-06,128 min,All the King's Men,2006,tt0405676
,1185,8000000,tt0457572,426224,"David Kaye, Jan Skorzewski, Kevin Tyell, Andy Parkin",Canada,Andrew Currie,"Comedy, Drama, Horror",6.7,"26,094",English,Roadside Attractions/Samuel Goldwyn,R,16-Mar-07,93 min,Fido,2006,tt0457572
,1186,100000000,tt0449010,249288105,"Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle","USA, UK, Hungary",Stefen Fangmeier,"Action, Adventure, Family",5.1,"112,663",English,N/A,PG,15-Dec-06,104 min,Eragon,2006,tt0449010
,1187,11000000,tt0493430,72778712,"Johnny Knoxville, Bam Margera, Steve-O, Chris Pontius",USA,Jeff Tremaine,"Documentary, Action, Comedy",7.1,"59,530",English,Paramount,R,22-Sep-06,92 min,Jackass Number Two,2006,tt0493430
,1188,50000000,tt0387877,49111202,"Josh Hartnett, Scarlett Johansson, Aaron Eckhart, Hilary Swank","Germany, USA, France",Brian De Palma,"Crime, Drama, Mystery",5.6,"65,656","English, German",Universal Pictures,R,15-Sep-06,121 min,The Black Dahlia,2006,tt0387877
,1189,54000000,tt0463034,130431368,"Owen Wilson, Kate Hudson, Matt Dillon, Michael Douglas",USA,"Anthony Russo, Joe Russo","Comedy, Romance",5.6,"71,507",English,Universal Pictures,PG-13,14-Jul-06,110 min,"You, Me and Dupree",2006,tt0463034
,1190,18000000,tt0386741,1831348,"Daniel Craig, Romola Garai, Ian Holm, Kevork Malikyan","France, UK, Luxembourg",Christian Volckman,"Animation, Action, Sci-Fi",6.7,"14,704","English, French",Miramax,R,15-Mar-06,105 min,Renaissance,2006,tt0386741
,1191,40000000,tt0421729,138259062,"Martin Lawrence, Nia Long, Emily Procter, Zachary Levi",USA,John Whitesell,"Comedy, Crime",4.6,"34,715",English,20th Century Fox,PG-13,27-Jan-06,99 min,Big Momma's House 2,2006,tt0421729
,1192,20000000,tt0483726,41237648,"Robin Williams, Christopher Walken, Laura Linney, Lewis Black",USA,Barry Levinson,"Comedy, Drama, Romance",6.2,"29,088",English,Universal Pictures,PG-13,13-Oct-06,115 min,Man of the Year,2006,tt0483726
,1193,15000000,tt0465551,49469904,"Judi Dench, Cate Blanchett, Tom Georgeson, Michael Maloney",UK,Richard Eyre,"Crime, Drama, Romance",7.4,"67,429","English, French",Fox Searchlight Pictures,R,26-Jan-07,92 min,Notes on a Scandal,2006,tt0465551
,1194,17000000,tt0405336,374743,"Carlos Amezcua, Curtis Armstrong, Robert Benz, Todd Berger","France, Germany, USA",Richard Kelly,"Comedy, Mystery, Sci-Fi",5.5,"33,730",English,Samuel Goldwyn Films,R,7-Dec-07,145 min,Southland Tales,2006,tt0405336
,1195,70000000,tt0443489,154937680,"Jamie Foxx, Beyonc?, Eddie Murphy, Danny Glover",USA,Bill Condon,"Drama, Music, Musical",6.5,"60,327",English,Dreamworks,PG-13,25-Dec-06,130 min,Dreamgirls,2006,tt0443489
,1196,32000000,tt0457510,80197993,"Jack Black, Ana de la Reguera, H?ctor Jim?nez, Darius Rose","Germany, USA",Jared Hess,"Comedy, Family, Sport",5.7,"70,045","English, Spanish",Paramount Pictures,PG,16-Jun-06,92 min,Nacho Libre,2006,tt0457510
,1197,86000000,tt0211933,14373825,"Hayden Christensen, Jessica Alba, Terrence Howard, Lena Olin",USA,Joby Harold,"Crime, Mystery, Thriller",6.5,"66,293","English, Japanese",MGM,R,30-Nov-07,84 min,Awake,2007,tt0211933
,1198,25000000,tt0480242,68377859,"Steve Carell, Juliette Binoche, Dane Cook, Alison Pill",USA,Peter Hedges,"Comedy, Drama, Romance",6.8,"89,988",English,Buena Vista,PG-13,26-Oct-07,98 min,Dan in Real Life,2007,tt0480242
,1199,10200000,tt0498353,35619521,"Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips","USA, Czech Republic, Italy, Iceland, Slovakia",Eli Roth,"Horror, Thriller",5.5,"75,163","English, Slovak, Italian, Czech",Lionsgate,R,8-Jun-07,94 min,Hostel: Part II,2007,tt0498353
,1200,4000000,tt0796375,2426851,"Ben Kingsley, T?a Leoni, Luke Wilson, Dennis Farina",USA,John Dahl,"Comedy, Crime, Romance",6.5,"16,654",English,IFC Films,R,13-Jul-07,93 min,You Kill Me,2007,tt0796375
,1201,20000000,tt0455760,22217407,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg, Michael Fairman",USA,James Wan,"Horror, Thriller",6.2,"73,599",English,Universal Pictures,R,16-Mar-07,89 min,Dead Silence,2007,tt0455760
,1202,5000000,tt0790623,346592,"Aaron Eckhart, Jessica Alba, Elizabeth Banks, Logan Lerman",USA,"Bernie Goldmann, Melisa Wallack","Comedy, Drama",6.3,"18,268",English,First Look,R,18-Jun-08,93 min,Meet Bill,2007,tt0790623
,1203,4000000,tt0488478,7537453,"Sergey Makovetskiy, Nikita Mikhalkov, Sergey Garmash, Valentin Gaft",Russia,Nikita Mikhalkov,"Crime, Drama, Thriller",7.8,"12,331","Russian, Chechen",Sony Pictures Classics,PG-13,20-Sep-07,159 min,12,2007,tt0488478
,1204,20000000,tt0804461,16974459,"Kevin Bacon, Garrett Hedlund, Kelly Preston, Jordan Garrett",USA,James Wan,"Action, Crime, Thriller",6.8,"63,230",English,Fox Atomic,R,31-Aug-07,105 min,Death Sentence,2007,tt0804461
,1205,30000000,tt0435670,26810113,"Justin Chatwin, Margarita Levieva, Marcia Gay Harden, Chris Marquette","USA, Canada",David S. Goyer,"Crime, Drama, Fantasy",6.3,"32,257",English,Buena Vista,PG-13,27-Apr-07,102 min,The Invisible,2007,tt0435670
